,Un_Named,Date,Infrastructure_Machineries,Daily_Sales _Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Customer_Id,Region
840,840,,invalid_data,-0.02726277,-5,35,1,0,5078.56,CUST00841,Port Ivanstad
841,841,5/21/2019,Excavators(crawler),0.02726277,8,35,1,0,5078.56,CUST00842,New Thomasside
842,842,5/21/2019,Loaders (Wheeled),0.02726277,7,35,1,0,5078.56,CUST00843,South Dannymouth
843,843,5/21/2019,Skid Steer Loaders,0.02726277,25,35,1,0,5078.56,CUST00844,Whitechester
844,844,5/21/2019,Compactors,0.02726277,17,35,1,0,5078.56,CUST00845,Amyside
845,845,5/21/2019,Tele Handlers ,0.02726277,21,35,1,0,5078.56,CUST00846,Andradefort
846,846,5/22/2019,Backhoe Loader,0.029110823,3513,35000,1,0,5078.56,CUST00847,Leonardmouth
847,847,5/22/2019,Excavators(crawler),0.029110823,23,35,1,0,5078.56,CUST00848,Kentmouth
848,848,5/22/2019,Loaders (Wheeled),0.029110823,17,35,1,0,5078.56,CUST00849,Paulfort
849,849,5/22/2019,Skid Steer Loaders,0.029110823,31,35,1,0,5078.56,CUST00850,West Michelle
850,850,3/15/2025,Compactors,0.029110823,17,35,1,0,5078.56,CUST00851,West Alexville
851,851,5/22/2019,Tele Handlers ,0.029110823,19,35,1,0,5078.56,CUST00852,Bankston
852,852,5/23/2019,Backhoe Loader,0.027370308,16,35,1,0,5078.56,CUST00853,South Johnfurt
853,853,5/23/2019,Excavators(crawler),0.027370308,13,35,1,0,5078.56,CUST00854,Kimberlyside
854,854,5/23/2019,Loaders (Wheeled),0.027370308,14,35,1,0,5078.56,CUST00855,Buchananfort
855,855,5/23/2019,invalid_data,0.027370308,27,35,1,0,5078.56,CUST00856,Jeffreyhaven
856,856,5/23/2019,Compactors,0.027370308,29,35,1,0,5078.56,CUST00857,Port Jared
857,857,5/23/2019,Tele Handlers ,0.027370308,26,35,1,0,5078.56,CUST00858,Shawview
858,858,Backhoe Loader,5/24/2019,0.033687145,14,35,1,0,5078.56,CUST00859,Seanborough
859,859,5/24/2019,Excavators(crawler),0.033687145,13,35,1,0,5078.56,CUST00860,Kathrynberg
860,860,,Loaders (Wheeled),-0.033687145,-4,35,1,0,5078.56,CUST00861,West Brendahaven
861,861,5/24/2019,Skid Steer Loaders,0.033687145,41,35,1,0,5078.56,CUST00862,Cassandrafurt
862,862,5/24/2019,Compactors,0.033687145,19,35,1,0,5078.56,CUST00863,Lake Josephtown
863,863,5/24/2019,Tele Handlers ,0.033687145,26,35,1,0,5078.56,CUST00864,Robertborough
864,864,5/25/2019,Backhoe Loader,0.037494772,3526,35000,1,0,5078.56,CUST00865,Lake Drewside
865,865,5/25/2019,Excavators(crawler),0.037494772,15,35,1,0,5078.56,CUST00866,Leebury
866,866,5/25/2019,Loaders (Wheeled),0.037494772,11,35,1,0,5078.56,CUST00867,South Deannafort
867,867,5/25/2019,Skid Steer Loaders,0.037494772,14,35,1,0,5078.56,CUST00868,Lynnborough
868,868,5/25/2019,Compactors,0.037494772,21,35,1,0,5078.56,CUST00869,Lake Ericville
869,869,5/25/2019,Tele Handlers ,0.037494772,11,35,1,0,5078.56,CUST00870,Mandymouth
870,870,,invalid_data,0.035355969,29,35,1,0,5078.56,CUST00871,South Michaelmouth
871,871,5/26/2019,Excavators(crawler),0.035355969,19,35,1,0,5078.56,CUST00872,Katieshire
872,872,5/26/2019,Loaders (Wheeled),0.035355969,34,35,1,0,5078.56,CUST00873,Port Brycemouth
873,873,5/26/2019,Skid Steer Loaders,0.035355969,24,35,1,0,5078.56,CUST00874,Lewisburgh
874,874,5/26/2019,Compactors,0.035355969,20,35,1,0,5078.56,CUST00875,Port Jenniferborough
875,875,3/15/2025,Tele Handlers ,0.035355969,6,35,1,0,5078.56,CUST00876,Elizabethchester
876,876,5/27/2019,Backhoe Loader,0.036180424,15,35,1,0,5078.56,CUST00877,Lake Calebborough
877,877,5/27/2019,Excavators(crawler),0.036180424,28,35,1,0,5078.56,CUST00878,Russellberg
878,878,5/27/2019,Loaders (Wheeled),0.036180424,14,35,1,0,5078.56,CUST00879,New Christianport
879,879,5/27/2019,Skid Steer Loaders,0.036180424,26,35,1,0,5078.56,CUST00880,Longburgh
880,880,Compactors,,-0.036180424,0,35,1,0,5078.56,CUST00881,Port Meghanberg
881,881,5/27/2019,Tele Handlers ,0.036180424,15,35,1,0,5078.56,CUST00882,Lake Claudia
882,882,5/28/2019,Backhoe Loader,0.039784925,3506,35000,1,0,5078.56,CUST00883,South Amyland
883,883,5/28/2019,Excavators(crawler),0.039784925,31,35,1,0,5078.56,CUST00884,North Johnshire
884,884,5/28/2019,Loaders (Wheeled),0.039784925,35,35,1,0,5078.56,CUST00885,North Derrick
885,885,5/28/2019,invalid_data,0.039784925,16,35,1,0,5078.56,CUST00886,Hullville
886,886,5/28/2019,Compactors,0.039784925,18,35,1,0,5078.56,CUST00887,Port Lisaborough
887,887,5/28/2019,Tele Handlers ,0.039784925,17,35,1,0,5078.56,CUST00888,Hutchinsonshire
888,888,5/29/2019,Backhoe Loader,0.039605696,16,35,1,0,5078.56,CUST00889,Benjaminmouth
889,889,5/29/2019,Excavators(crawler),0.039605696,6,35,1,0,5078.56,CUST00890,West Harold
890,890,,Loaders (Wheeled),0.039605696,32,35,1,0,5078.56,CUST00891,West Laurie
891,891,5/29/2019,Skid Steer Loaders,0.039605696,24,35,1,0,5078.56,CUST00892,East Destiny
892,892,5/29/2019,Compactors,0.039605696,17,35,1,0,5078.56,CUST00893,Lake Ronaldview
893,893,5/29/2019,Tele Handlers ,0.039605696,0,35,1,0,5078.56,CUST00894,Wellstown
894,894,5/30/2019,Backhoe Loader,0.031914767,11,35,1,0,5078.56,CUST00895,Elizabethview
895,895,5/30/2019,Excavators(crawler),0.031914767,15,35,1,0,5078.56,CUST00896,Wileyburgh
896,896,5/30/2019,Loaders (Wheeled),0.031914767,3,35,1,0,5078.56,CUST00897,Knightburgh
897,897,5/30/2019,Skid Steer Loaders,0.031914767,-3,35,1,0,5078.56,CUST00898,Michaelland
898,898,5/30/2019,Compactors,0.031914767,14,35,1,0,5078.56,CUST00899,New Ashleyton
899,899,5/30/2019,Tele Handlers ,0.031914767,9,35,1,0,5078.56,CUST00900,Prattmouth
900,900,3/15/2025,invalid_data,-0.027449965,3489,35000,1,0,5078.56,CUST00901,Jacquelineland
901,901,5/31/2019,Excavators(crawler),0.027449965,18,35,1,0,5078.56,CUST00902,Port Michaelton
902,902,Loaders (Wheeled),5/31/2019,0.027449965,19,35,1,0,5078.56,CUST00903,East Nathanstad
903,903,5/31/2019,Skid Steer Loaders,0.027449965,10,35,1,0,5078.56,CUST00904,South Brandonview
904,904,5/31/2019,Compactors,0.027449965,13,35,1,0,5078.56,CUST00905,West Kelseyfort
905,905,5/31/2019,Tele Handlers ,0.027449965,29,35,1,0,5078.56,CUST00906,West George
906,906,6/1/2019,Backhoe Loader,0.034463806,24,35,1,0,5078.56,CUST00907,South Donald
907,907,6/1/2019,Excavators(crawler),0.034463806,13,35,1,0,5078.56,CUST00908,Sandersfurt
908,908,6/1/2019,Loaders (Wheeled),0.034463806,22,35,1,0,5078.56,CUST00909,Jacquelineton
909,909,6/1/2019,Skid Steer Loaders,0.034463806,2,35,1,0,5078.56,CUST00910,Burtonhaven
910,910,,Compactors,0.034463806,5,35,1,0,5078.56,CUST00911,Georgeport
911,911,6/1/2019,Tele Handlers ,0.034463806,41,35,1,0,5078.56,CUST00912,Garciatown
912,912,6/2/2019,Backhoe Loader,0.038629891,1,35,1,0,5078.56,CUST00913,Port Travis
913,913,6/2/2019,Excavators(crawler),0.038629891,24,35,1,0,5078.56,CUST00914,North Michaelshire
914,914,6/2/2019,Loaders (Wheeled),0.038629891,39,35,1,0,5078.56,CUST00915,South Toddtown
915,915,6/2/2019,invalid_data,0.038629891,27,35,1,0,5078.56,CUST00916,Valdezburgh
916,916,6/2/2019,Compactors,0.038629891,18,35,1,0,5078.56,CUST00917,Irwinside
917,917,6/2/2019,Tele Handlers ,0.038629891,4,35,1,0,5078.56,CUST00918,East Robert
918,918,6/3/2019,Backhoe Loader,0.025637758,3521,35000,1,0,5078.56,CUST00919,Lake Anneshire
919,919,6/3/2019,Excavators(crawler),0.025637758,17,35,1,0,5078.56,CUST00920,Smithstad
920,920,,Loaders (Wheeled),-0.025637758,-15,35,1,0,5078.56,CUST00921,South Melissastad
921,921,6/3/2019,Skid Steer Loaders,0.025637758,26,35,1,0,5078.56,CUST00922,Gonzalesside
922,922,6/3/2019,Compactors,0.025637758,-6,35,1,0,5078.56,CUST00923,Gomezmouth
923,923,6/3/2019,Tele Handlers ,0.025637758,41,35,1,0,5078.56,CUST00924,New Duane
924,924,Backhoe Loader,6/4/2019,0.028812108,23,35,1,0,5078.56,CUST00925,West Cynthia
925,925,3/15/2025,Excavators(crawler),0.028812108,20,35,1,0,5078.56,CUST00926,Lake Scottbury
926,926,6/4/2019,Loaders (Wheeled),0.028812108,29,35,1,0,5078.56,CUST00927,East Williamfurt
927,927,6/4/2019,Skid Steer Loaders,0.028812108,25,35,1,0,5078.56,CUST00928,Vegaburgh
928,928,6/4/2019,Compactors,0.028812108,16,35,1,0,5078.56,CUST00929,West Stephanie
929,929,6/4/2019,Tele Handlers ,0.028812108,3,35,1,0,5078.56,CUST00930,East Claudiashire
930,930,,invalid_data,0.03216967,8,35,1,0,5078.56,CUST00931,Rebeccachester
931,931,6/5/2019,Excavators(crawler),0.03216967,23,35,1,0,5078.56,CUST00932,Scottstad
932,932,6/5/2019,Loaders (Wheeled),0.03216967,14,35,1,0,5078.56,CUST00933,Johnville
933,933,6/5/2019,Skid Steer Loaders,0.03216967,14,35,1,0,5078.56,CUST00934,Henryborough
934,934,6/5/2019,Compactors,0.03216967,8,35,1,0,5078.56,CUST00935,Joshuaside
935,935,6/5/2019,Tele Handlers ,0.03216967,1,35,1,0,5078.56,CUST00936,Audreyview
936,936,6/6/2019,Backhoe Loader,0.030429155,3509,35000,1,0,5078.56,CUST00937,Lake Joeland
937,937,6/6/2019,Excavators(crawler),0.030429155,8,35,1,0,5078.56,CUST00938,Simmonschester
938,938,6/6/2019,Loaders (Wheeled),0.030429155,24,35,1,0,5078.56,CUST00939,Lake Walter
939,939,6/6/2019,Skid Steer Loaders,0.030429155,20,35,1,0,5078.56,CUST00940,Smithfurt
940,940,,Compactors,-0.030429155,-28,35,1,0,5078.56,CUST00941,New Andrew
941,941,6/6/2019,Tele Handlers ,0.030429155,26,35,1,0,5078.56,CUST00942,Nguyenmouth
942,942,6/7/2019,Backhoe Loader,0.032918451,26,35,1,0,5078.56,CUST00943,South Michelle
943,943,6/7/2019,Excavators(crawler),0.032918451,11,35,1,0,5078.56,CUST00944,North Patrick
944,944,6/7/2019,Loaders (Wheeled),0.032918451,12,35,1,0,5078.56,CUST00945,Kelleyburgh
945,945,6/7/2019,invalid_data,0.032918451,14,35,1,0,5078.56,CUST00946,Lake Kimberly
946,946,Compactors,6/7/2019,0.032918451,23,35,1,0,5078.56,CUST00947,West Frankbury
947,947,6/7/2019,Tele Handlers ,0.032918451,9,35,1,0,5078.56,CUST00948,Michealside
948,948,6/8/2019,Backhoe Loader,0.029616648,29,35,1,0,5078.56,CUST00949,Hoodborough
949,949,6/8/2019,Excavators(crawler),0.029616648,11,35,1,0,5078.56,CUST00950,Port Johnton
950,950,3/15/2025,Loaders (Wheeled),0.029616648,-2,35,1,0,5078.56,CUST00951,Port James
951,951,6/8/2019,Skid Steer Loaders,0.029616648,27,35,1,0,5078.56,CUST00952,Port Christinaview
952,952,6/8/2019,Compactors,0.029616648,15,35,1,0,5078.56,CUST00953,Port Maurice
953,953,6/8/2019,Tele Handlers ,0.029616648,19,35,1,0,5078.56,CUST00954,West Derekmouth
954,954,6/9/2019,Backhoe Loader,0.024112317,3515,35000,1,0,5078.56,CUST00955,Erikaborough
955,955,6/9/2019,Excavators(crawler),0.024112317,22,35,1,0,5078.56,CUST00956,North Melissafurt
956,956,6/9/2019,Loaders (Wheeled),0.024112317,12,35,1,0,5078.56,CUST00957,Andersonmouth
957,957,6/9/2019,Skid Steer Loaders,0.024112317,23,35,1,0,5078.56,CUST00958,East Jacobfurt
958,958,6/9/2019,Compactors,0.024112317,30,35,1,0,5078.56,CUST00959,Lake Cheryl
959,959,6/9/2019,Tele Handlers ,0.024112317,15,35,1,0,5078.56,CUST00960,South Carlos
960,960,,invalid_data,-0.0310465,4,35,1,0,5078.56,CUST00961,New Duaneshire
961,961,6/10/2019,Excavators(crawler),0.0310465,23,35,1,0,5078.56,CUST00962,Michellehaven
962,962,6/10/2019,Loaders (Wheeled),0.0310465,31,35,1,0,5078.56,CUST00963,East Brittneystad
963,963,6/10/2019,Skid Steer Loaders,0.0310465,23,35,1,0,5078.56,CUST00964,New Chadchester
964,964,6/10/2019,Compactors,0.0310465,26,35,1,0,5078.56,CUST00965,Moniquehaven
965,965,6/10/2019,Tele Handlers ,0.0310465,14,35,1,0,5078.56,CUST00966,Port Eric
966,966,6/11/2019,Backhoe Loader,0.037721796,18,35,1,0,5078.56,CUST00967,Terryville
967,967,6/11/2019,Excavators(crawler),0.037721796,28,35,1,0,5078.56,CUST00968,East Alecborough
968,968,Loaders (Wheeled),6/11/2019,0.037721796,22,35,1,0,5078.56,CUST00969,New Michaelstad
969,969,6/11/2019,Skid Steer Loaders,0.037721796,30,35,1,0,5078.56,CUST00970,West Gina
970,970,,Compactors,0.037721796,31,35,1,0,5078.56,CUST00971,Normanchester
971,971,6/11/2019,Tele Handlers ,0.037721796,-3,35,1,0,5078.56,CUST00972,Port Mackenzie
972,972,6/12/2019,Backhoe Loader,0.035710445,3522,35000,1,0,5078.56,CUST00973,Brownborough
973,973,6/12/2019,Excavators(crawler),0.035710445,1,35,1,0,5078.56,CUST00974,West Amandaburgh
974,974,6/12/2019,Loaders (Wheeled),0.035710445,0,35,1,0,5078.56,CUST00975,Port Monica
975,975,3/15/2025,invalid_data,0.035710445,24,35,1,0,5078.56,CUST00976,South Allisonberg
976,976,6/12/2019,Compactors,0.035710445,16,35,1,0,5078.56,CUST00977,Jamiefurt
977,977,6/12/2019,Tele Handlers ,0.035710445,37,35,1,0,5078.56,CUST00978,Thompsonmouth
978,978,6/13/2019,Backhoe Loader,0.028760331,-2,35,1,0,5078.56,CUST00979,Pamelaborough
979,979,6/13/2019,Excavators(crawler),0.028760331,16,35,1,0,5078.56,CUST00980,Lisafurt
980,980,,Loaders (Wheeled),-0.028760331,-14,35,1,0,5078.56,CUST00981,Cruzshire
981,981,6/13/2019,Skid Steer Loaders,0.028760331,18,35,1,0,5078.56,CUST00982,Ramosmouth
982,982,6/13/2019,Compactors,0.028760331,7,35,1,0,5078.56,CUST00983,Andreaborough
983,983,6/13/2019,Tele Handlers ,0.028760331,9,35,1,0,5078.56,CUST00984,Katherinemouth
984,984,6/14/2019,Backhoe Loader,0.026968037,32,35,1,0,5078.56,CUST00985,Frederickport
985,985,6/14/2019,Excavators(crawler),0.026968037,26,35,1,0,5078.56,CUST00986,Mcguiremouth
986,986,6/14/2019,Loaders (Wheeled),0.026968037,23,35,1,0,5078.56,CUST00987,East Ericport
987,987,6/14/2019,Skid Steer Loaders,0.026968037,17,35,1,0,5078.56,CUST00988,Hannahton
988,988,6/14/2019,Compactors,0.026968037,22,35,1,0,5078.56,CUST00989,North Lorraine
989,989,6/14/2019,Tele Handlers ,0.026968037,32,35,1,0,5078.56,CUST00990,Lake Douglas
990,990,invalid_data,,0.030620333,3508,35000,1,0,5078.56,CUST00991,West Jenniferberg
991,991,6/15/2019,Excavators(crawler),0.030620333,14,35,1,0,5078.56,CUST00992,Brittanyburgh
992,992,6/15/2019,Loaders (Wheeled),0.030620333,27,35,1,0,5078.56,CUST00993,Hillville
993,993,6/15/2019,Skid Steer Loaders,0.030620333,29,35,1,0,5078.56,CUST00994,Randallhaven
994,994,6/15/2019,Compactors,0.030620333,19,35,1,0,5078.56,CUST00995,Perrytown
995,995,6/15/2019,Tele Handlers ,0.030620333,41,35,1,0,5078.56,CUST00996,Jessicaberg
996,996,6/16/2019,Backhoe Loader,0.032464403,12,35,1,0,5078.56,CUST00997,Jacquelineport
997,997,6/16/2019,Excavators(crawler),0.032464403,16,35,1,0,5078.56,CUST00998,Anthonybury
998,998,6/16/2019,Loaders (Wheeled),0.032464403,10,35,1,0,5078.56,CUST00999,Josephport
999,999,6/16/2019,Skid Steer Loaders,0.032464403,26,35,1,0,5078.56,CUST01000,Taylorshire
1000,1000,3/15/2025,Compactors,-0.032464403,-15,35,1,0,5078.56,CUST01001,Carlosfort
1001,1001,6/16/2019,Tele Handlers ,0.032464403,21,35,1,0,5078.56,CUST01002,Frazierberg
1002,1002,6/17/2019,Backhoe Loader,0.0378373,12,35,1,0,5078.56,CUST01003,Rogersport
1003,1003,6/17/2019,Excavators(crawler),0.0378373,21,35,1,0,5078.56,CUST01004,Smithhaven
1004,1004,6/17/2019,Loaders (Wheeled),0.0378373,21,35,1,0,5078.56,CUST01005,Brianhaven
1005,1005,6/17/2019,invalid_data,0.0378373,23,35,1,0,5078.56,CUST01006,Ponceborough
1006,1006,6/17/2019,Compactors,0.0378373,20,35,1,0,5078.56,CUST01007,Banksfurt
1007,1007,6/17/2019,Tele Handlers ,0.0378373,19,35,1,0,5078.56,CUST01008,Ramireztown
1008,1008,6/18/2019,Backhoe Loader,0.03203027,3515,35000,1,0,5078.56,CUST01009,Beckerville
1009,1009,6/18/2019,Excavators(crawler),0.03203027,25,35,1,0,5078.56,CUST01010,Port Nicholas
1010,1010,,Loaders (Wheeled),0.03203027,34,35,1,0,5078.56,CUST01011,Melanieside
1011,1011,6/18/2019,Skid Steer Loaders,0.03203027,13,35,1,0,5078.56,CUST01012,Yorkstad
1012,1012,Compactors,6/18/2019,0.03203027,16,35,1,0,5078.56,CUST01013,Armstrongmouth
1013,1013,6/18/2019,Tele Handlers ,0.03203027,40,35,1,0,5078.56,CUST01014,North Amber
1014,1014,6/19/2019,Backhoe Loader,0.029959176,2,35,1,0,5078.56,CUST01015,North Lori
1015,1015,6/19/2019,Excavators(crawler),0.029959176,30,35,1,0,5078.56,CUST01016,Erictown
1016,1016,6/19/2019,Loaders (Wheeled),0.029959176,23,35,1,0,5078.56,CUST01017,Meganside
1017,1017,6/19/2019,Skid Steer Loaders,0.029959176,14,35,1,0,5078.56,CUST01018,North Abigailburgh
1018,1018,6/19/2019,Compactors,0.029959176,7,35,1,0,5078.56,CUST01019,Scotthaven
1019,1019,6/19/2019,Tele Handlers ,0.029959176,3,35,1,0,5078.56,CUST01020,Rodriguezport
1020,1020,,invalid_data,-0.034874042,-22,35,1,0,5078.56,CUST01021,West Wayne
1021,1021,6/20/2019,Excavators(crawler),0.034874042,51,35,1,0,5078.56,CUST01022,Travisberg
1022,1022,6/20/2019,Loaders (Wheeled),0.034874042,4,35,1,0,5078.56,CUST01023,New Alexandrachester
1023,1023,6/20/2019,Skid Steer Loaders,0.034874042,31,35,1,0,5078.56,CUST01024,Rebeccatown
1024,1024,6/20/2019,Compactors,0.034874042,13,35,1,0,5078.56,CUST01025,New Mary
1025,1025,3/15/2025,Tele Handlers ,0.034874042,28,35,1,0,5078.56,CUST01026,Whitneyton
1026,1026,6/21/2019,Backhoe Loader,0.02726277,3518,35000,1,0,5078.56,CUST01027,West Karen
1027,1027,6/21/2019,Excavators(crawler),0.02726277,13,35,1,0,5078.56,CUST01028,Patrickborough
1028,1028,6/21/2019,Loaders (Wheeled),0.02726277,7,35,1,0,5078.56,CUST01029,Fitzgeraldburgh
1029,1029,6/21/2019,Skid Steer Loaders,0.02726277,7,35,1,0,5078.56,CUST01030,New Chrismouth
1030,1030,,Compactors,0.02726277,0,35,1,0,5078.56,CUST01031,West Stacy
1031,1031,6/21/2019,Tele Handlers ,0.02726277,16,35,1,0,5078.56,CUST01032,Lake Angelaborough
1032,1032,6/22/2019,Backhoe Loader,0.029110823,12,35,1,0,5078.56,CUST01033,North Corey
1033,1033,6/22/2019,Excavators(crawler),0.029110823,15,35,1,0,5078.56,CUST01034,Williamborough
1034,1034,Loaders (Wheeled),6/22/2019,0.029110823,42,35,1,0,5078.56,CUST01035,Zacharyshire
1035,1035,6/22/2019,invalid_data,0.029110823,17,35,1,0,5078.56,CUST01036,West Shaneberg
1036,1036,6/22/2019,Compactors,0.029110823,21,35,1,0,5078.56,CUST01037,Lake Sandy
1037,1037,6/22/2019,Tele Handlers ,0.029110823,11,35,1,0,5078.56,CUST01038,Andresbury
1038,1038,6/23/2019,Backhoe Loader,0.027370308,22,35,1,0,5078.56,CUST01039,West Edward
1039,1039,6/23/2019,Excavators(crawler),0.027370308,12,35,1,0,5078.56,CUST01040,South Cathyland
1040,1040,,Loaders (Wheeled),-0.027370308,-1,35,1,0,5078.56,CUST01041,Jasonburgh
1041,1041,6/23/2019,Skid Steer Loaders,0.027370308,21,35,1,0,5078.56,CUST01042,Lake Elizabeth
1042,1042,6/23/2019,Compactors,0.027370308,0,35,1,0,5078.56,CUST01043,Lake Daniel
1043,1043,6/23/2019,Tele Handlers ,0.027370308,11,35,1,0,5078.56,CUST01044,Lake Paul
1044,1044,6/24/2019,Backhoe Loader,0.033687145,3522,35000,1,0,5078.56,CUST01045,Bradleyport
1045,1045,6/24/2019,Excavators(crawler),0.033687145,23,35,1,0,5078.56,CUST01046,Millerstad
1046,1046,6/24/2019,Loaders (Wheeled),0.033687145,15,35,1,0,5078.56,CUST01047,Harpermouth
1047,1047,6/24/2019,Skid Steer Loaders,0.033687145,30,35,1,0,5078.56,CUST01048,Joyville
1048,1048,6/24/2019,Compactors,0.033687145,19,35,1,0,5078.56,CUST01049,South Joshuaberg
1049,1049,6/24/2019,Tele Handlers ,0.033687145,17,35,1,0,5078.56,CUST01050,Hartland
1050,1050,3/15/2025,invalid_data,0.037494772,11,35,1,0,5078.56,CUST01051,North Maryberg
1051,1051,6/25/2019,Excavators(crawler),0.037494772,28,35,1,0,5078.56,CUST01052,Sullivanchester
1052,1052,6/25/2019,Loaders (Wheeled),0.037494772,24,35,1,0,5078.56,CUST01053,North Lauren
1053,1053,6/25/2019,Skid Steer Loaders,0.037494772,26,35,1,0,5078.56,CUST01054,Brownberg
1054,1054,6/25/2019,Compactors,0.037494772,18,35,1,0,5078.56,CUST01055,Lake Anne
1055,1055,6/25/2019,Tele Handlers ,0.037494772,13,35,1,0,5078.56,CUST01056,Gillespiestad
1056,1056,Backhoe Loader,6/26/2019,0.035355969,17,35,1,0,5078.56,CUST01057,Rosschester
1057,1057,6/26/2019,Excavators(crawler),0.035355969,20,35,1,0,5078.56,CUST01058,Sierraborough
1058,1058,6/26/2019,Loaders (Wheeled),0.035355969,13,35,1,0,5078.56,CUST01059,Lindseychester
1059,1059,6/26/2019,Skid Steer Loaders,0.035355969,35,35,1,0,5078.56,CUST01060,West Austin
1060,1060,,Compactors,-0.035355969,-16,35,1,0,5078.56,CUST01061,Joseberg
1061,1061,6/26/2019,Tele Handlers ,0.035355969,4,35,1,0,5078.56,CUST01062,East Calebfort
1062,1062,6/27/2019,Backhoe Loader,0.036180424,3523,35000,1,0,5078.56,CUST01063,Lake Melissa
1063,1063,6/27/2019,Excavators(crawler),0.036180424,18,35,1,0,5078.56,CUST01064,Paulborough
1064,1064,6/27/2019,Loaders (Wheeled),0.036180424,12,35,1,0,5078.56,CUST01065,Hillstad
1065,1065,6/27/2019,invalid_data,0.036180424,14,35,1,0,5078.56,CUST01066,South Brian
1066,1066,6/27/2019,Compactors,0.036180424,18,35,1,0,5078.56,CUST01067,Lawrencemouth
1067,1067,6/27/2019,Tele Handlers ,0.036180424,33,35,1,0,5078.56,CUST01068,Stevenside
1068,1068,6/28/2019,Backhoe Loader,0.039784925,24,35,1,0,5078.56,CUST01069,New Jason
1069,1069,6/28/2019,Excavators(crawler),0.039784925,11,35,1,0,5078.56,CUST01070,West Abigailport
1070,1070,,Loaders (Wheeled),0.039784925,25,35,1,0,5078.56,CUST01071,Staffordbury
1071,1071,6/28/2019,Skid Steer Loaders,0.039784925,37,35,1,0,5078.56,CUST01072,North Fernandoberg
1072,1072,6/28/2019,Compactors,0.039784925,26,35,1,0,5078.56,CUST01073,South Christopherstad
1073,1073,6/28/2019,Tele Handlers ,0.039784925,24,35,1,0,5078.56,CUST01074,North Ashley
1074,1074,6/29/2019,Backhoe Loader,0.039605696,28,35,1,0,5078.56,CUST01075,Lake Julieview
1075,1075,3/15/2025,Excavators(crawler),0.039605696,26,35,1,0,5078.56,CUST01076,South Joseph
1076,1076,6/29/2019,Loaders (Wheeled),0.039605696,22,35,1,0,5078.56,CUST01077,Johnsonville
1077,1077,6/29/2019,Skid Steer Loaders,0.039605696,21,35,1,0,5078.56,CUST01078,Lake Heatherton
1078,1078,Compactors,6/29/2019,0.039605696,4,35,1,0,5078.56,CUST01079,Smithport
1079,1079,6/29/2019,Tele Handlers ,0.039605696,6,35,1,0,5078.56,CUST01080,Brownbury
1080,1080,,invalid_data,-0.031914767,3477,35000,1,0,5078.56,CUST01081,Smithton
1081,1081,6/30/2019,Excavators(crawler),0.031914767,12,35,1,0,5078.56,CUST01082,Olsontown
1082,1082,6/30/2019,Loaders (Wheeled),0.031914767,19,35,1,0,5078.56,CUST01083,Matthewstad
1083,1083,6/30/2019,Skid Steer Loaders,0.031914767,12,35,1,0,5078.56,CUST01084,West Kristinberg
